timestamp_minutes,hour,crop_type,temperature,humidity,co2_ppm,light_lux,ethylene_ppm,temperature_floor,temperature_mid,temperature_ceiling,humidity_point_1,humidity_point_2,humidity_point_3,humidity_gradient_variance,door_open,door_cycles_today,door_cycles_cumulative,compressor_on,compressor_duty_cycle,compressor_power_kw,energy_consumed_kwh,energy_anomaly_score,room_pressure_pa,pressure_stability,condensation_risk_zones,quality_index,quality_status,rsl_hours,rsl_percent,decay_temperature,decay_humidity,decay_co2,decay_microbial,decay_infrastructure,flu_total,water_loss_percent,microbial_load,mold_risk_score,is_good,is_spoiled,quality_class,scenario_id,temp_profile,humidity_profile,initial_condition
120,2,mango,15.85,87.7,591.2,5.2,0.52,15.5,15.85,16.44,86.78,87.12,88.58,0.611,0,0,0,1,100.0,4.691,10.03,0.876,-3.24,0.838,0,51.93,MARGINAL,357.4,99.28,0.7183,1.0,0.9823,1.0,0.7422,0.0072,0.04,0.24,0.034,0,0,1,mango_00000,optimal,optimal,fresh
70,1,leafy_greens,8.31,96.33,635.9,11.1,0.61,7.87,8.23,8.75,96.42,95.72,97.01,0.278,0,0,0,1,100.0,5.034,5.913,1.014,-3.28,0.836,1,38.33,AT_RISK,238.5,99.39,0.5382,1.0,1.0,1.0,0.7175,0.0061,0.02,0.14,0.019,0,0,2,leafy_greens_00000,optimal,optimal,fresh
75,1,leafy_greens,8.69,96.48,650.6,7.8,0.55,8.38,8.44,9.14,98.09,96.36,96.06,0.802,0,0,0,1,100.0,4.586,6.296,0.834,-3.06,0.847,1,36.36,AT_RISK,238.4,99.33,0.4889,1.0,1.0,1.0,0.7498,0.0067,0.02,0.15,0.02,0,0,2,leafy_greens_00000,optimal,optimal,fresh
135,2,mango,16.33,87.43,644.9,11.9,0.5,15.78,16.23,16.93,87.47,86.4,86.63,0.211,0,0,0,1,100.0,4.859,11.285,0.944,-3.39,0.83,0,46.72,AT_RISK,356.9,99.14,0.6613,1.0,0.9773,1.0,0.7302,0.0086,0.04,0.27,0.039,0,0,2,mango_00000,optimal,optimal,fresh
335,5,orange,16.67,88.57,493.7,9.8,0.55,16.34,16.8,17.16,89.18,88.63,87.92,0.268,0,0,0,1,100.0,5.228,27.679,1.091,-2.12,0.894,0,27.95,CRITICAL,2150.4,99.55,0.4,1.0,0.999,1.0,0.7036,0.0045,0.05,0.67,0.112,0,0,3,orange_00000,optimal,optimal,fresh
10,0,orange,6.13,87.49,407.6,8.5,0.64,5.88,6.08,6.65,86.71,87.63,87.19,0.141,0,0,0,1,50.0,4.53,0.814,0.812,-1.81,0.909,0,83.75,GOOD,2159.8,99.99,1.0,1.0,1.0,1.0,0.8376,0.0001,0.0,0.02,0.003,1,0,0,orange_00000,optimal,optimal,fresh
70,1,leafy_greens,8.31,96.33,635.9,11.1,0.61,7.87,8.23,8.75,96.42,95.72,97.01,0.278,0,0,0,1,100.0,5.034,5.913,1.014,-3.28,0.836,1,38.33,AT_RISK,238.5,99.39,0.5382,1.0,1.0,1.0,0.7175,0.0061,0.02,0.14,0.019,0,0,2,leafy_greens_00000,optimal,optimal,fresh
20,0,leafy_greens,4.04,96.48,459.7,7.6,0.51,3.68,4.16,4.63,95.33,96.89,95.09,0.631,0,0,0,1,50.0,5.259,1.715,1.104,-1.44,0.928,0,77.66,GOOD,239.6,99.85,0.9984,1.0,1.0,1.0,0.7793,0.0015,0.01,0.04,0.005,1,0,0,leafy_greens_00000,optimal,optimal,fresh
10,0,avocado,7.32,92.13,417.6,13.8,0.69,6.99,7.38,7.8,90.96,91.76,90.74,0.192,0,0,0,1,50.0,5.364,0.855,1.146,-2.23,0.889,0,77.05,GOOD,399.8,99.96,1.0,1.0,1.0,1.0,0.7708,0.0004,0.0,0.02,0.003,1,0,0,avocado_00000,optimal,optimal,fresh
60,1,orange,8.47,88.72,410.2,7.2,0.59,8.29,8.46,8.96,88.3,88.12,88.99,0.142,0,0,0,1,100.0,4.551,4.917,0.82,-2.99,0.851,0,72.76,GOOD,2158.8,99.95,0.9678,1.0,1.0,1.0,0.7523,0.0005,0.01,0.12,0.02,1,0,0,orange_00000,optimal,optimal,fresh
5720,95,avocado,,,389.4,11.0,0.59,,,,,,,,0,6,16,1,100.0,5.467,476.531,1.187,-3.28,0.836,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.6795,,,7.0,1.0,0,1,4,avocado_00000,optimal,optimal,fresh
170,2,orange,12.44,88.49,437.1,11.2,0.56,12.13,12.3,12.88,87.28,87.71,88.79,0.405,0,0,0,1,100.0,4.617,14.015,0.847,-3.52,0.824,0,38.88,AT_RISK,2156.2,99.82,0.5213,1.0,1.0,1.0,0.7475,0.0018,0.02,0.34,0.057,0,0,2,orange_00000,optimal,optimal,fresh
1060,17,orange,24.89,85.89,629.9,14.4,0.67,24.67,24.89,25.49,83.97,85.88,86.25,0.994,0,6,6,1,100.0,5.174,88.101,1.07,-2.95,0.853,0,18.13,CRITICAL,1977.4,91.55,0.4,1.0,0.9768,0.7287,0.7004,0.0845,0.28,3.428,0.571,0,0,3,orange_00000,optimal,optimal,fresh
20,0,avocado,7.89,92.6,445.1,8.8,0.51,7.64,7.83,8.37,92.02,93.56,94.26,0.877,0,0,0,1,50.0,5.254,1.741,1.101,-2.41,0.879,0,77.9,GOOD,399.7,99.92,1.0,1.0,1.0,1.0,0.7797,0.0008,0.0,0.04,0.006,1,0,0,avocado_00000,optimal,optimal,fresh
10,0,berries,1.65,92.99,416.2,15.0,0.66,1.31,1.72,1.99,91.6,93.49,92.89,0.622,0,0,0,1,50.0,4.692,0.791,0.877,-1.77,0.912,0,82.36,GOOD,167.8,99.89,1.0,1.0,1.0,1.0,0.8246,0.0011,0.0,0.02,0.003,1,0,0,berries_00000,optimal,optimal,fresh
35,0,mango,13.16,89.13,441.6,8.8,0.53,12.78,13.27,13.55,88.83,88.33,87.9,0.147,0,0,0,1,50.0,5.147,2.901,1.059,-1.83,0.909,0,77.94,GOOD,359.3,99.82,0.9909,1.0,1.0,1.0,0.7882,0.0018,0.01,0.07,0.01,1,0,0,mango_00000,optimal,optimal,fresh
20,0,leafy_greens,4.04,96.48,459.7,7.6,0.51,3.68,4.16,4.63,95.33,96.89,95.09,0.631,0,0,0,1,50.0,5.259,1.715,1.104,-1.44,0.928,0,77.66,GOOD,239.6,99.85,0.9984,1.0,1.0,1.0,0.7793,0.0015,0.01,0.04,0.005,1,0,0,leafy_greens_00000,optimal,optimal,fresh
15670,261,orange,22.14,88.7,700.0,9.3,0.63,21.94,22.18,22.69,87.33,86.93,91.14,3.61,0,5,50,1,100.0,5.132,1304.997,1.053,-2.45,0.878,0,0.0,SPOILED,0.0,0.0,0.4,1.0,0.9682,0.3,0.7105,1.5842,4.74,6.0,1.0,0,1,4,orange_00000,optimal,optimal,fresh
165,2,orange,12.29,87.99,441.3,13.0,0.64,11.94,11.96,12.76,86.92,87.54,87.47,0.076,0,0,0,1,100.0,5.277,13.63,1.111,-3.64,0.818,0,37.75,AT_RISK,2156.3,99.83,0.5404,1.0,1.0,1.0,0.7001,0.0017,0.02,0.33,0.055,0,0,2,orange_00000,optimal,optimal,fresh
65,1,berries,6.4,92.35,583.8,7.5,0.53,6.05,6.38,6.9,91.89,91.71,91.34,0.052,0,0,0,1,100.0,4.94,5.388,0.976,-3.16,0.842,0,37.74,AT_RISK,166.3,98.99,0.5265,1.0,1.0,1.0,0.7244,0.0101,0.01,0.13,0.016,0,0,2,berries_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
55,0,mango,13.78,89.36,489.4,9.3,0.61,13.54,13.8,14.34,89.86,90.16,91.72,0.662,0,0,0,1,50.0,5.108,4.568,1.043,-2.39,0.881,0,74.2,GOOD,358.9,99.71,0.9409,1.0,1.0,1.0,0.7914,0.0029,0.01,0.11,0.016,1,0,0,mango_00000,optimal,optimal,fresh
60,1,orange,8.47,88.72,410.2,7.2,0.59,8.29,8.46,8.96,88.3,88.12,88.99,0.142,0,0,0,1,100.0,4.551,4.917,0.82,-2.99,0.851,0,72.76,GOOD,2158.8,99.95,0.9678,1.0,1.0,1.0,0.7523,0.0005,0.01,0.12,0.02,1,0,0,orange_00000,optimal,optimal,fresh
120,2,mango,15.85,87.7,591.2,5.2,0.52,15.5,15.85,16.44,86.78,87.12,88.58,0.611,0,0,0,1,100.0,4.691,10.03,0.876,-3.24,0.838,0,51.93,MARGINAL,357.4,99.28,0.7183,1.0,0.9823,1.0,0.7422,0.0072,0.04,0.24,0.034,0,0,1,mango_00000,optimal,optimal,fresh
530,8,mango,26.44,88.95,1536.4,6.1,0.5,26.07,26.38,26.83,88.45,89.52,89.67,0.297,0,0,0,1,100.0,5.101,44.074,1.04,-3.11,0.845,0,18.42,CRITICAL,296.7,82.42,0.4,1.0,0.7915,1.0,0.7127,0.1758,0.25,1.06,0.151,0,0,3,mango_00000,optimal,optimal,fresh
20,0,mango,12.74,88.32,437.1,13.7,0.53,12.37,12.82,13.25,87.93,87.65,88.25,0.061,0,0,0,1,50.0,4.682,1.639,0.873,-1.92,0.904,0,82.44,GOOD,359.6,99.9,1.0,1.0,1.0,1.0,0.8255,0.001,0.01,0.04,0.006,1,0,0,mango_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
25,0,avocado,8.22,92.86,440.4,13.6,0.69,7.92,8.35,8.73,92.36,92.49,93.95,0.52,0,0,0,1,50.0,4.872,2.147,0.949,-2.64,0.868,0,79.85,GOOD,399.6,99.9,0.9867,1.0,1.0,1.0,0.8103,0.001,0.01,0.05,0.007,1,0,0,avocado_00000,optimal,optimal,fresh
10310,171,leafy_greens,,,399.7,14.7,0.61,,,,,,,,0,0,31,1,100.0,5.385,857.501,1.154,-2.23,0.888,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.6923,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
20,0,mango,12.74,88.32,437.1,13.7,0.53,12.37,12.82,13.25,87.93,87.65,88.25,0.061,0,0,0,1,50.0,4.682,1.639,0.873,-1.92,0.904,0,82.44,GOOD,359.6,99.9,1.0,1.0,1.0,1.0,0.8255,0.001,0.01,0.04,0.006,1,0,0,mango_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
30,0,avocado,8.44,92.77,428.0,6.6,0.54,8.23,8.52,8.97,93.27,93.63,96.54,2.146,0,0,0,1,50.0,4.942,2.559,0.977,-2.6,0.87,0,77.97,GOOD,399.5,99.88,0.9705,1.0,1.0,1.0,0.8046,0.0012,0.01,0.06,0.009,1,0,0,avocado_00000,optimal,optimal,fresh
435,7,avocado,27.51,93.38,1868.8,13.4,0.64,27.11,27.61,28.06,94.86,93.53,92.43,0.989,0,0,0,1,100.0,4.626,36.354,0.85,-2.76,0.862,0,17.29,CRITICAL,316.7,79.17,0.4,1.0,0.7375,1.0,0.7469,0.2083,0.24,0.87,0.124,0,0,3,avocado_00000,optimal,optimal,fresh
40,0,avocado,8.99,93.27,466.2,6.0,0.61,8.72,8.98,9.58,93.52,93.5,92.33,0.308,0,0,0,1,50.0,4.65,3.334,0.86,-1.89,0.905,0,76.1,GOOD,399.3,99.83,0.9208,1.0,1.0,1.0,0.828,0.0017,0.01,0.08,0.011,1,0,0,avocado_00000,optimal,optimal,fresh
90,1,orange,9.95,89.71,419.0,13.0,0.65,9.63,10.13,10.46,89.72,89.39,89.41,0.023,0,0,0,1,100.0,5.136,7.378,1.055,-3.02,0.849,0,58.32,MARGINAL,2158.2,99.92,0.8221,1.0,1.0,1.0,0.7102,0.0008,0.01,0.18,0.03,0,0,1,orange_00000,optimal,optimal,fresh
200,3,mango,17.95,86.58,753.2,11.3,0.64,17.76,17.94,18.48,87.28,86.76,84.08,1.97,0,0,0,1,100.0,4.868,16.616,0.947,-2.84,0.858,0,30.99,AT_RISK,353.8,98.27,0.4545,1.0,0.9537,1.0,0.7295,0.0173,0.07,0.4,0.057,0,0,2,mango_00000,optimal,optimal,fresh
45,0,leafy_greens,6.27,95.97,529.8,8.7,0.59,6.01,6.42,6.76,96.15,95.69,98.28,1.266,0,0,0,1,50.0,5.273,3.84,1.109,-1.73,0.914,1,60.89,MARGINAL,239.1,99.64,0.786,1.0,1.0,1.0,0.7782,0.0036,0.01,0.09,0.012,0,0,1,leafy_greens_00000,optimal,optimal,fresh
80,1,orange,9.4,90.28,418.8,5.8,0.53,9.2,9.42,9.75,89.75,90.15,91.62,0.652,0,0,0,1,100.0,4.808,6.534,0.923,-3.0,0.85,0,64.16,MARGINAL,2158.4,99.93,0.88,0.9944,1.0,1.0,0.7338,0.0007,0.01,0.16,0.027,0,0,1,orange_00000,optimal,optimal,fresh
15,0,orange,6.45,88.26,415.8,7.4,0.67,6.15,6.58,6.98,87.54,87.36,89.29,0.761,0,0,0,1,50.0,4.818,1.216,0.927,-1.76,0.912,0,81.44,GOOD,2159.7,99.99,1.0,1.0,1.0,1.0,0.8146,0.0001,0.0,0.03,0.005,1,0,0,orange_00000,optimal,optimal,fresh
75,1,avocado,10.8,94.58,548.9,14.5,0.55,10.43,10.79,11.4,92.63,94.14,95.22,1.127,0,0,0,1,100.0,5.088,6.261,1.035,-2.92,0.854,0,51.5,MARGINAL,398.6,99.66,0.7247,1.0,1.0,1.0,0.7136,0.0034,0.02,0.15,0.021,0,0,1,avocado_00000,optimal,optimal,fresh
10,0,mango,12.16,87.9,418.9,6.8,0.57,11.69,12.14,12.81,88.72,87.53,86.86,0.589,0,0,0,1,50.0,5.101,0.813,1.041,-2.14,0.893,0,79.14,GOOD,359.8,99.95,1.0,1.0,1.0,1.0,0.7919,0.0005,0.0,0.02,0.003,1,0,0,mango_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
17725,295,mango,,,381.5,11.8,0.62,,,,,,,,0,0,61,1,100.0,4.901,1475.471,0.96,-3.01,0.85,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7271,,,7.0,1.0,0,1,4,mango_00000,optimal,optimal,fresh
40,0,orange,7.65,88.06,413.7,6.5,0.59,7.18,7.67,8.13,87.93,88.16,87.0,0.251,0,0,0,1,50.0,4.631,3.256,0.852,-2.61,0.869,0,82.91,GOOD,2159.3,99.97,1.0,1.0,1.0,1.0,0.8295,0.0003,0.0,0.08,0.013,1,0,0,orange_00000,optimal,optimal,fresh
125,2,orange,11.08,88.11,445.9,7.7,0.64,10.78,11.13,11.48,87.58,88.69,89.76,0.795,0,0,0,1,100.0,4.699,10.257,0.879,-3.01,0.849,0,51.18,MARGINAL,2157.3,99.88,0.6912,1.0,1.0,1.0,0.7417,0.0012,0.01,0.25,0.042,0,0,1,orange_00000,optimal,optimal,fresh
6020,100,berries,,,409.6,7.2,0.63,,,,,,,,0,1,18,1,100.0,4.693,501.459,0.877,-1.82,0.909,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7421,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
115,1,orange,10.8,89.04,442.8,13.4,0.68,10.55,10.64,11.32,90.56,88.52,87.62,1.509,0,0,0,1,100.0,4.737,9.478,0.895,-3.23,0.838,0,53.5,MARGINAL,2157.6,99.89,0.7251,1.0,1.0,1.0,0.7389,0.0011,0.01,0.23,0.038,0,0,1,orange_00000,optimal,optimal,fresh
7880,131,berries,,,406.1,11.5,0.55,,,,,,,,0,2,27,1,100.0,4.689,655.994,0.875,-3.34,0.833,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7424,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
105,1,mango,15.26,87.87,579.8,13.2,0.54,15.07,15.2,15.79,88.42,87.73,89.89,0.812,0,0,0,1,100.0,5.265,8.785,1.106,-3.01,0.849,0,54.11,MARGINAL,357.8,99.4,0.7876,1.0,0.9871,1.0,0.7009,0.006,0.03,0.21,0.03,0,0,1,mango_00000,optimal,optimal,fresh
75,1,berries,7.17,93.04,613.1,7.2,0.51,6.89,7.2,7.74,92.78,92.76,92.22,0.068,0,0,0,1,100.0,4.73,6.174,0.892,-3.11,0.845,0,30.88,AT_RISK,165.8,98.67,0.425,1.0,0.9962,1.0,0.7394,0.0133,0.01,0.15,0.019,0,0,2,berries_00000,optimal,optimal,fresh
125,2,berries,11.44,93.74,836.4,13.7,0.53,11.15,11.45,12.16,94.47,94.06,91.21,2.1,0,0,0,1,100.0,4.893,10.359,0.957,-3.83,0.808,0,26.43,CRITICAL,159.8,95.14,0.4,1.0,0.9553,1.0,0.7277,0.0486,0.03,0.25,0.031,0,0,3,berries_00000,optimal,optimal,fresh
140,2,orange,11.59,88.76,436.6,8.5,0.63,11.2,11.66,12.19,87.62,89.48,88.44,0.576,0,0,0,1,100.0,5.152,11.488,1.061,-3.91,0.804,0,44.5,AT_RISK,2157.0,99.86,0.6287,1.0,1.0,1.0,0.7091,0.0014,0.02,0.28,0.047,0,0,2,orange_00000,optimal,optimal,fresh
90,1,orange,9.95,89.71,419.0,13.0,0.65,9.63,10.13,10.46,89.72,89.39,89.41,0.023,0,0,0,1,100.0,5.136,7.378,1.055,-3.02,0.849,0,58.32,MARGINAL,2158.2,99.92,0.8221,1.0,1.0,1.0,0.7102,0.0008,0.01,0.18,0.03,0,0,1,orange_00000,optimal,optimal,fresh
10,0,leafy_greens,3.06,96.71,411.5,13.1,0.65,2.61,2.93,3.63,96.99,96.65,95.07,0.702,0,0,0,1,50.0,4.63,0.825,0.852,-2.01,0.9,0,82.89,GOOD,239.8,99.93,1.0,1.0,1.0,1.0,0.8296,0.0007,0.0,0.02,0.003,1,0,0,leafy_greens_00000,optimal,optimal,fresh
980,16,orange,25.43,85.44,583.0,8.5,0.5,25.21,25.42,26.12,85.11,85.05,84.56,0.06,0,6,6,1,100.0,4.801,81.473,0.921,-2.5,0.875,0,21.33,CRITICAL,2005.8,92.86,0.4,1.0,0.9848,0.8073,0.727,0.0714,0.25,2.934,0.489,0,0,3,orange_00000,optimal,optimal,fresh
1030,17,orange,25.05,86.26,630.0,9.5,0.6,24.84,25.14,25.65,86.59,86.69,83.19,2.644,0,6,6,1,100.0,4.657,85.52,0.863,-3.74,0.813,0,20.0,CRITICAL,1987.7,92.02,0.4,1.0,0.9796,0.7576,0.7372,0.0798,0.27,3.254,0.542,0,0,3,orange_00000,optimal,optimal,fresh
725,12,mango,33.0,84.33,1244.2,1953.2,0.59,32.86,33.0,33.76,85.32,83.79,84.1,0.434,1,2,2,1,100.0,4.595,60.259,0.838,-2.9,0.855,0,10.43,CRITICAL,179.8,49.94,0.4,0.98,0.9062,0.7986,0.7492,0.5006,0.46,3.51,0.501,0,0,3,mango_00000,optimal,optimal,fresh
195,3,orange,13.12,88.99,468.8,10.6,0.62,12.59,13.09,13.7,89.08,88.93,89.08,0.005,0,0,0,1,100.0,4.52,15.987,0.808,-3.26,0.837,0,32.51,AT_RISK,2155.5,99.79,0.432,1.0,1.0,1.0,0.7546,0.0021,0.03,0.39,0.065,0,0,2,orange_00000,optimal,optimal,fresh
35,0,orange,7.36,87.77,416.8,7.2,0.58,7.11,7.14,8.01,87.2,87.53,87.19,0.024,0,0,0,1,50.0,4.682,2.87,0.873,-2.62,0.869,0,82.51,GOOD,2159.4,99.97,1.0,1.0,1.0,1.0,0.8255,0.0003,0.0,0.07,0.012,1,0,0,orange_00000,optimal,optimal,fresh
30,0,leafy_greens,4.93,96.45,493.2,12.5,0.54,4.61,5.06,5.43,96.64,96.51,97.88,0.384,0,0,0,1,50.0,5.414,2.62,1.166,-1.42,0.929,1,70.86,GOOD,239.4,99.77,0.9265,1.0,1.0,1.0,0.7669,0.0023,0.01,0.06,0.008,1,0,0,leafy_greens_00000,optimal,optimal,fresh
85,1,avocado,11.35,95.26,548.5,8.4,0.61,10.96,11.26,12.01,95.05,95.3,95.86,0.116,0,0,0,1,100.0,4.552,7.047,0.821,-3.65,0.818,0,49.07,AT_RISK,398.4,99.6,0.6589,0.9947,1.0,1.0,0.7523,0.004,0.02,0.17,0.024,0,0,2,avocado_00000,optimal,optimal,fresh
190,3,mango,17.81,86.66,736.6,11.4,0.69,17.41,17.82,18.18,88.45,86.46,86.36,0.925,0,0,0,1,100.0,4.814,15.762,0.925,-3.14,0.843,0,32.62,AT_RISK,354.3,98.43,0.473,1.0,0.9575,1.0,0.7334,0.0157,0.06,0.38,0.054,0,0,2,mango_00000,optimal,optimal,fresh
2935,48,berries,,,404.3,13.5,0.62,,,,,,,,0,0,9,1,100.0,5.258,244.611,1.103,-3.99,0.801,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7015,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
55,0,berries,5.58,92.7,529.6,6.3,0.64,5.18,5.55,5.95,92.46,92.54,90.96,0.53,0,0,0,1,50.0,5.231,4.569,1.092,-2.67,0.867,0,48.91,AT_RISK,166.7,99.23,0.6309,1.0,1.0,1.0,0.7815,0.0077,0.01,0.11,0.014,0,0,2,berries_00000,optimal,optimal,fresh
675,11,mango,31.34,86.07,1410.7,7.4,0.53,31.24,31.42,31.9,86.49,85.21,86.37,0.331,0,1,1,1,100.0,5.481,56.137,1.192,-1.94,0.903,0,11.58,CRITICAL,220.9,61.37,0.4,1.0,0.8157,0.8564,0.6854,0.3863,0.39,2.908,0.415,0,0,3,mango_00000,optimal,optimal,fresh
165,2,mango,17.29,87.76,685.3,14.4,0.56,16.9,17.34,17.82,88.44,87.85,83.51,4.837,0,0,0,1,100.0,5.051,13.751,1.021,-3.44,0.828,0,36.91,AT_RISK,355.6,98.79,0.5406,1.0,0.9667,1.0,0.7163,0.0121,0.05,0.33,0.047,0,0,2,mango_00000,optimal,optimal,fresh
130,2,orange,11.21,88.4,443.7,5.0,0.52,10.82,11.14,11.79,89.57,88.05,91.29,1.75,0,0,0,1,100.0,4.894,10.665,0.957,-3.5,0.825,0,49.07,AT_RISK,2157.2,99.87,0.6755,1.0,1.0,1.0,0.7277,0.0013,0.02,0.26,0.043,0,0,2,orange_00000,optimal,optimal,fresh
145,2,orange,11.68,88.63,434.2,10.7,0.51,11.43,11.6,12.15,89.03,87.35,86.0,1.536,0,0,0,1,100.0,5.246,11.925,1.099,-4.02,0.799,0,43.35,AT_RISK,2156.8,99.85,0.6185,1.0,1.0,1.0,0.7023,0.0015,0.02,0.29,0.048,0,0,2,orange_00000,optimal,optimal,fresh
240,4,orange,14.39,88.57,474.2,12.8,0.65,14.07,14.48,14.69,87.1,88.89,89.98,1.417,0,0,0,1,100.0,4.546,19.656,0.819,-2.68,0.866,0,30.0,AT_RISK,2154.2,99.73,0.4,1.0,1.0,1.0,0.7527,0.0027,0.03,0.48,0.08,0,0,2,orange_00000,optimal,optimal,fresh
120,2,orange,10.9,88.36,444.0,14.1,0.6,10.68,10.83,11.3,87.42,88.53,86.34,0.798,0,0,0,1,100.0,4.648,9.865,0.859,-3.38,0.831,0,53.03,MARGINAL,2157.5,99.88,0.7126,1.0,1.0,1.0,0.7453,0.0012,0.01,0.24,0.04,0,0,1,orange_00000,optimal,optimal,fresh
30,0,leafy_greens,4.93,96.45,493.2,12.5,0.54,4.61,5.06,5.43,96.64,96.51,97.88,0.384,0,0,0,1,50.0,5.414,2.62,1.166,-1.42,0.929,1,70.86,GOOD,239.4,99.77,0.9265,1.0,1.0,1.0,0.7669,0.0023,0.01,0.06,0.008,1,0,0,leafy_greens_00000,optimal,optimal,fresh
655,10,orange,22.39,87.71,535.0,14.6,0.67,22.04,22.37,22.87,87.75,87.85,87.06,0.126,0,2,2,1,100.0,5.333,54.381,1.133,-4.19,0.79,0,26.62,CRITICAL,2108.3,97.61,0.4,1.0,0.9951,0.9878,0.696,0.0239,0.13,1.31,0.218,0,0,3,orange_00000,optimal,optimal,fresh
8395,139,berries,,,393.5,11.4,0.61,,,,,,,,0,5,30,1,100.0,5.333,698.808,1.133,-3.32,0.834,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.696,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
6310,105,avocado,,,414.4,10.8,0.65,,,,,,,,0,1,17,1,100.0,5.071,525.772,1.029,-1.73,0.914,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7149,,,7.0,1.0,0,1,4,avocado_00000,optimal,optimal,fresh
90,1,orange,9.95,89.71,419.0,13.0,0.65,9.63,10.13,10.46,89.72,89.39,89.41,0.023,0,0,0,1,100.0,5.136,7.378,1.055,-3.02,0.849,0,58.32,MARGINAL,2158.2,99.92,0.8221,1.0,1.0,1.0,0.7102,0.0008,0.01,0.18,0.03,0,0,1,orange_00000,optimal,optimal,fresh
60,1,orange,8.47,88.72,410.2,7.2,0.59,8.29,8.46,8.96,88.3,88.12,88.99,0.142,0,0,0,1,100.0,4.551,4.917,0.82,-2.99,0.851,0,72.76,GOOD,2158.8,99.95,0.9678,1.0,1.0,1.0,0.7523,0.0005,0.01,0.12,0.02,1,0,0,orange_00000,optimal,optimal,fresh
135,2,orange,11.45,88.64,433.1,14.3,0.6,11.06,11.42,11.96,90.64,88.37,88.79,0.976,0,0,0,1,100.0,4.724,11.058,0.89,-3.54,0.823,0,47.75,AT_RISK,2157.1,99.87,0.6465,1.0,1.0,1.0,0.7399,0.0013,0.02,0.27,0.045,0,0,2,orange_00000,optimal,optimal,fresh
50,0,leafy_greens,6.74,96.5,570.6,12.1,0.58,6.41,6.62,7.26,94.6,96.91,95.24,0.946,0,0,0,1,50.0,5.084,4.264,1.034,-2.48,0.876,0,57.78,MARGINAL,239.0,99.59,0.732,1.0,1.0,1.0,0.7933,0.0041,0.02,0.1,0.013,0,0,1,leafy_greens_00000,optimal,optimal,fresh
